experiment_id,run_id,model,split,sigma_index,sigma,sigma_grid,cutoff,band,n_images,n_repeats,mean_summed_squared_error,ci95_low_summed_squared_error,ci95_high_summed_squared_error,mean_per_element_mse,ci95_low_per_element_mse,ci95_high_per_element_mse,aggregation_status
experiment_05,e005_spectral_residual_curves,edm_1k,train,14,0.05994731123547159,edm_18_rho7,6,high_frequency_residual,1000,8,0.10629203055660436,0.10469931874091502,0.10797784655248392,3.4600270363477978e-05,3.4081809485974942e-05,3.5149038591303362e-05,ok
experiment_05,e005_spectral_residual_curves,edm_1k,train,15,0.022934518372333384,edm_18_rho7,6,full,1000,8,0.13842857056876426,0.13666041179057431,0.14017088671518893,4.506138364868628e-05,4.4485811129744241e-05,4.5628543852600566e-05,ok
experiment_05,e005_spectral_residual_curves,edm_1k,train,15,0.022934518372333384,edm_18_rho7,6,low_frequency_residual,1000,8,0.053971771099560216,0.053335377539705908,0.054611891199714442,1.7568935904804758e-05,1.7361776542873016e-05,1.7777308333240378e-05,ok
experiment_05,e005_spectral_residual_curves,edm_1k,train,15,0.022934518372333384,edm_18_rho7,6,high_frequency_residual,1000,8,0.084456799469203925,0.083267171064223128,0.085669127203597456,2.7492447743881485e-05,2.7105198914135132e-05,2.788708567825438e-05,ok
experiment_05,e005_spectral_residual_curves,edm_1k,train,16,0.0075280199627840785,edm_18_rho7,6,full,1000,8,0.062258235652888329,0.061635923961608899,0.06287986675939343,2.0266352751591252e-05,2.0063777331252898e-05,2.0468706627406715e-05,ok
experiment_05,e005_spectral_residual_curves,edm_1k,train,16,0.0075280199627840785,edm_18_rho7,6,low_frequency_residual,1000,8,0.013228574183106382,0.013131847789813904,0.013323673852032744,4.3061764918966088e-06,4.2746900357467132e-06,4.3371334153752425e-06,ok
experiment_05,e005_spectral_residual_curves,edm_1k,train,16,0.0075280199627840785,edm_18_rho7,6,high_frequency_residual,1000,8,0.04902966146978191,0.048482789112615866,0.049576324566811263,1.5960176259694631e-05,1.5782157914262977e-05,1.6138126486592207e-05,ok
experiment_05,e005_spectral_residual_curves,edm_1k,train,17,0.0020000000000000031,edm_18_rho7,6,full,1000,8,0.010206480547329011,0.010170878881370709,0.010240189195063247,3.3224220531669955e-06,3.3108329691961942e-06,3.3333949202679842e-06,ok
experiment_05,e005_spectral_residual_curves,edm_1k,train,17,0.0020000000000000031,edm_18_rho7,6,low_frequency_residual,1000,8,0.0013139883422628299,0.0013113548241527777,0.001316578600769181,4.2773058016368162e-07,4.2687331515389902e-07,4.285737632712178e-07,ok
experiment_05,e005_spectral_residual_curves,edm_1k,train,17,0.0020000000000000031,edm_18_rho7,6,high_frequency_residual,1000,8,0.008892492205066176,0.0088580397731848597,0.0089258764538265121,2.8946914730033126e-06,2.8834764886669464e-06,2.9055587414799843e-06,ok
experiment_05,e005_spectral_residual_curves,edm_1k,test,0,80,edm_18_rho7,3,full,1000,8,793.65109361545035,771.61700291978434,815.50117504977811,0.25834996536961274,0.25117740980461728,0.26546262208651633,ok
experiment_05,e005_spectral_residual_curves,edm_1k,test,0,80,edm_18_rho7,3,low_frequency_residual,1000,8,631.77069089020324,611.95168374854802,651.92137286034995,0.20565452177415469,0.1992030220535638,0.21221398856131182,ok
experiment_05,e005_spectral_residual_curves,edm_1k,test,0,80,edm_18_rho7,3,high_frequency_residual,1000,8,161.88040272524654,157.1065264316866,166.6888157421003,0.052695443595457858,0.051141447406147983,0.05426068220771494,ok
experiment_05,e005_spectral_residual_curves,edm_1k,test,1,57.58598472124816,edm_18_rho7,3,full,1000,8,779.61772315579901,758.67235126909065,800.27845388757873,0.25378181092311164,0.24696365601207379,0.2605073092081962,ok
experiment_05,e005_spectral_residual_curves,edm_1k,test,1,57.58598472124816,edm_18_rho7,3,low_frequency_residual,1000,8,618.07012465549451,599.10642312708103,637.62755006106534,0.20119470203629378,0.19502162211168003,0.20756105145216971,ok
experiment_05,e005_spectral_residual_curves,edm_1k,test,1,57.58598472124816,edm_18_rho7,3,high_frequency_residual,1000,8,161.54759850030393,156.76767318386811,166.33062429331375,0.052587108886817689,0.051031143614540399,0.054144083428813071,ok
experiment_05,e005_spectral_residual_curves,edm_1k,test,2,40.785573796507961,edm_18_rho7,3,full,1000,8,745.70101423271205,726.46604677871824,765.91666948163993,0.24274121557054429,0.23647983293578068,0.24932183251355466,ok
experiment_05,e005_spectral_residual_curves,edm_1k,test,2,40.785573796507961,edm_18_rho7,3,low_frequency_residual,1000,8,585.54265567591642,568.33924666541679,603.29869998598042,0.19060633322783738,0.18500626519056537,0.19638629556835299,ok
experiment_05,e005_spectral_residual_curves,edm_1k,test,2,40.785573796507961,edm_18_rho7,3,high_frequency_residual,1000,8,160.15835855679515,155.26797214954988,164.9813492933873,0.052134882342706752,0.05054295968409827,0.053704866306441175,ok
experiment_05,e005_spectral_residual_curves,edm_1k,test,3,28.374584604156844,edm_18_rho7,3,full,1000,8,699.40121691920285,681.1292488490385,718.13536881762934,0.22766966696588634,0.22172176069304639,0.23376802370365538,ok
experiment_05,e005_spectral_residual_curves,edm_1k,test,3,28.374584604156844,edm_18_rho7,3,low_frequency_residual,1000,8,540.76113688326757,524.99163003675324,556.82578150441441,0.17602901591252199,0.17089571290258895,0.18125839241680156,ok
