experiment_id,image_id,split,checkpoint,trajectory,axis_name,axis_value,cutoff,seed,S_low,S_high
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.20000000,80.00000000,0,0.02056962,0.21383831
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.21000000,80.00000000,0,0.02278813,0.23948718
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.22000000,80.00000000,0,0.02500855,0.26599577
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.23000000,80.00000000,0,0.02721564,0.29326779
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.24000000,80.00000000,0,0.02939498,0.32120692
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.25000000,80.00000000,0,0.03153306,0.34971674
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.26000000,80.00000000,0,0.03361735,0.37870078
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.27000000,80.00000000,0,0.03563642,0.40806245
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.28000000,80.00000000,0,0.03757993,0.43770504
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.29000000,80.00000000,0,0.03943877,0.46753173
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.30000000,80.00000000,0,0.04120503,0.49744549
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.31000000,80.00000000,0,0.04287210,0.52734910
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.32000000,80.00000000,0,0.04443465,0.55714509
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.33000000,80.00000000,0,0.04588864,0.58673562
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.34000000,80.00000000,0,0.04723136,0.61602247
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.35000000,80.00000000,0,0.04846137,0.64490686
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.36000000,80.00000000,0,0.04957852,0.67328933
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.37000000,80.00000000,0,0.05058385,0.70106949
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.38000000,80.00000000,0,0.05147961,0.72814574
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.39000000,80.00000000,0,0.05226914,0.75441482
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.40000000,80.00000000,0,0.05295681,0.77977126
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.41000000,80.00000000,0,0.05354793,0.80410646
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.42000000,80.00000000,0,0.05404865,0.82730745
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.43000000,80.00000000,0,0.05446586,0.84925504
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.44000000,80.00000000,0,0.05480701,0.86982107
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.45000000,80.00000000,0,0.05508003,0.88886447
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.46000000,80.00000000,0,0.05640998,0.90622574
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.47000000,80.00000000,0,0.05986243,0.92172034
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.48000000,80.00000000,0,0.06535586,0.93513392
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.49000000,80.00000000,0,0.07280802,0.94623046
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.50000000,80.00000000,0,0.08213605,0.95479976
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.51000000,80.00000000,0,0.09325636,0.96077937
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.52000000,80.00000000,0,0.10608457,0.96442536
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.53000000,80.00000000,0,0.12053540,0.96636382
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.54000000,80.00000000,0,0.13652241,0.96738401
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.55000000,80.00000000,0,0.15395778,0.96811645
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.56000000,80.00000000,0,0.17275200,0.96882497
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.57000000,80.00000000,0,0.19281460,0.96953349
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.58000000,80.00000000,0,0.21405496,0.97024202
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.59000000,80.00000000,0,0.23638248,0.97095054
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.60000000,80.00000000,0,0.25970655,0.97165906
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.61000000,80.00000000,0,0.28393656,0.97236759
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.62000000,80.00000000,0,0.30898190,0.97307611
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.63000000,80.00000000,0,0.33475195,0.97378463
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.64000000,80.00000000,0,0.36115609,0.97449316
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.65000000,80.00000000,0,0.38810370,0.97520168
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.66000000,80.00000000,0,0.41550416,0.97591020
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.67000000,80.00000000,0,0.44326684,0.97661873
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.68000000,80.00000000,0,0.47130111,0.97732725
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.69000000,80.00000000,0,0.49951634,0.97803577
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.70000000,80.00000000,0,0.52782189,0.97874430
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.71000000,80.00000000,0,0.55612713,0.97945282
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.72000000,80.00000000,0,0.58434140,0.98016134
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.73000000,80.00000000,0,0.61237407,0.98086987
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.74000000,80.00000000,0,0.64013446,0.98157839
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.75000000,80.00000000,0,0.66753193,0.98228691
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.76000000,80.00000000,0,0.69447578,0.98299544
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.77000000,80.00000000,0,0.72087535,0.98370396
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.78000000,80.00000000,0,0.74663991,0.98441248
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.79000000,80.00000000,0,0.77167874,0.98512101
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.80000000,80.00000000,0,0.79590108,0.98582953
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.81000000,80.00000000,0,0.81921612,0.98653806
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.82000000,80.00000000,0,0.84153300,0.98724658
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.83000000,80.00000000,0,0.86276076,0.98795510
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.84000000,80.00000000,0,0.88280832,0.98866363
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.85000000,80.00000000,0,0.90158435,0.98937215
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.86000000,80.00000000,0,0.91899723,0.99008067
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.87000000,80.00000000,0,0.93495471,0.99078920
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.88000000,80.00000000,0,0.94936352,0.99149772
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.89000000,80.00000000,0,0.96212832,0.99220624
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.90000000,80.00000000,0,0.97314942,0.99291477
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.91000000,80.00000000,0,0.98231673,0.99362329
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.92000000,80.00000000,0,0.98949176,0.99433181
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.93000000,80.00000000,0,0.99445283,0.99504034
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.94000000,80.00000000,0,0.99689641,0.99574886
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.95000000,80.00000000,0,0.99758315,0.99645738
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.96000000,80.00000000,0,0.99806652,0.99716591
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.97000000,80.00000000,0,0.99854989,0.99787443
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.98000000,80.00000000,0,0.99903326,0.99858295
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,0.99000000,80.00000000,0,0.99951663,0.99929148
experiment_05,image_002,calibration,not_applicable,high_band_first,synthetic_recovery_progress,1.00000000,80.00000000,0,1.00000000,1.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.00000000,80.00000000,0,0.00000000,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.01000000,80.00000000,0,0.00000000,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.02000000,80.00000000,0,0.00000000,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.03000000,80.00000000,0,0.00000000,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.04000000,80.00000000,0,0.00000000,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.05000000,80.00000000,0,0.00000000,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.06000000,80.00000000,0,0.00000000,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.07000000,80.00000000,0,0.00000000,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.08000000,80.00000000,0,0.00000000,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.09000000,80.00000000,0,0.00000000,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.10000000,80.00000000,0,0.00000000,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.11000000,80.00000000,0,0.00000000,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.12000000,80.00000000,0,0.00109185,0.00000000
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.13000000,80.00000000,0,0.00337808,0.00208188
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.14000000,80.00000000,0,0.00653059,0.00525768
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.15000000,80.00000000,0,0.01052600,0.00927541
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.16000000,80.00000000,0,0.01534092,0.01411174
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.17000000,80.00000000,0,0.02095196,0.01974333
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.18000000,80.00000000,0,0.02733574,0.02614685
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.19000000,80.00000000,0,0.03446884,0.03329893
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.20000000,80.00000000,0,0.04232788,0.04117622
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.21000000,80.00000000,0,0.05088944,0.04975535
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.22000000,80.00000000,0,0.06013013,0.05901296
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.23000000,80.00000000,0,0.07002653,0.06892566
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.24000000,80.00000000,0,0.08055522,0.07947007
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.25000000,80.00000000,0,0.09169280,0.09062281
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.26000000,80.00000000,0,0.10341585,0.10236048
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.27000000,80.00000000,0,0.11570096,0.11465969
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.28000000,80.00000000,0,0.12852469,0.12749704
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.29000000,80.00000000,0,0.14186364,0.14084913
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.30000000,80.00000000,0,0.15569438,0.15469255
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.31000000,80.00000000,0,0.16999348,0.16900390
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.32000000,80.00000000,0,0.18473752,0.18375977
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.33000000,80.00000000,0,0.19990308,0.19893673
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.34000000,80.00000000,0,0.21546672,0.21451139
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.35000000,80.00000000,0,0.23140503,0.23046030
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.36000000,80.00000000,0,0.24769456,0.24676007
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.37000000,80.00000000,0,0.26431188,0.26338726
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.38000000,80.00000000,0,0.28123358,0.28031844
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.39000000,80.00000000,0,0.29843620,0.29753020
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.40000000,80.00000000,0,0.31589633,0.31499910
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.41000000,80.00000000,0,0.33359052,0.33270170
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.42000000,80.00000000,0,0.35149534,0.35061458
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.43000000,80.00000000,0,0.36958734,0.36871429
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.44000000,80.00000000,0,0.38784310,0.38697740
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.45000000,80.00000000,0,0.40623917,0.40538047
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.46000000,80.00000000,0,0.42475211,0.42390004
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.47000000,80.00000000,0,0.44335849,0.44251268
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.48000000,80.00000000,0,0.46203484,0.46119494
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.49000000,80.00000000,0,0.48075774,0.47992334
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.50000000,80.00000000,0,0.49950373,0.49867445
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.51000000,80.00000000,0,0.51824936,0.51742480
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.52000000,80.00000000,0,0.53697118,0.53615091
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.53000000,80.00000000,0,0.55564574,0.55482932
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.54000000,80.00000000,0,0.57424958,0.57343656
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.55000000,80.00000000,0,0.59275924,0.59194912
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.56000000,80.00000000,0,0.61115127,0.61034353
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.57000000,80.00000000,0,0.62940218,0.62859629
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.58000000,80.00000000,0,0.64748851,0.64668387
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.59000000,80.00000000,0,0.66538678,0.66458276
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.60000000,80.00000000,0,0.68307350,0.68226942
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.61000000,80.00000000,0,0.70052519,0.69972030
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.62000000,80.00000000,0,0.71771834,0.71691182
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.63000000,80.00000000,0,0.73462944,0.73382039
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.64000000,80.00000000,0,0.75123496,0.75042238
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.65000000,80.00000000,0,0.76751136,0.76669414
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.66000000,80.00000000,0,0.78343508,0.78261197
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.67000000,80.00000000,0,0.79898253,0.79815212
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.68000000,80.00000000,0,0.81413009,0.81329076
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.69000000,80.00000000,0,0.82885411,0.82800401
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.70000000,80.00000000,0,0.84313088,0.84226788
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.71000000,80.00000000,0,0.85693663,0.85605823
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.72000000,80.00000000,0,0.87024750,0.86935077
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.73000000,80.00000000,0,0.88303954,0.88212099
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.74000000,80.00000000,0,0.89528863,0.89434407
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.75000000,80.00000000,0,0.90697046,0.90599481
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.76000000,80.00000000,0,0.91806043,0.91704746
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.77000000,80.00000000,0,0.92853355,0.92747549
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.78000000,80.00000000,0,0.93836426,0.93725131
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.79000000,80.00000000,0,0.94752610,0.94634578
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.80000000,80.00000000,0,0.95599135,0.95472748
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.81000000,80.00000000,0,0.96373018,0.96236166
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.82000000,80.00000000,0,0.97070946,0.96920865
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.83000000,80.00000000,0,0.97689058,0.97522194
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.84000000,80.00000000,0,0.98222598,0.98034660
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.85000000,80.00000000,0,0.98665445,0.98452222
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.86000000,80.00000000,0,0.99010042,0.98770166
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.87000000,80.00000000,0,0.99250213,0.98990482
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.88000000,80.00000000,0,0.99391994,0.99129643
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.89000000,80.00000000,0,0.99466432,0.99219145
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.90000000,80.00000000,0,0.99516629,0.99291477
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.91000000,80.00000000,0,0.99564966,0.99362329
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.92000000,80.00000000,0,0.99613303,0.99433181
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.93000000,80.00000000,0,0.99661640,0.99504034
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.94000000,80.00000000,0,0.99709978,0.99574886
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.95000000,80.00000000,0,0.99758315,0.99645738
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.96000000,80.00000000,0,0.99806652,0.99716591
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.97000000,80.00000000,0,0.99854989,0.99787443
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.98000000,80.00000000,0,0.99903326,0.99858295
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,0.99000000,80.00000000,0,0.99951663,0.99929148
experiment_05,image_002,calibration,not_applicable,together,synthetic_recovery_progress,1.00000000,80.00000000,0,1.00000000,1.00000000
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.00000000,20.00000000,0,0.00000000,0.00000000
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.01000000,20.00000000,0,0.00000000,0.00000000
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.02000000,20.00000000,0,0.00000000,0.00000000
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.03000000,20.00000000,0,0.00000000,0.00000000
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.04000000,20.00000000,0,0.00000000,0.00000000
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.05000000,20.00000000,0,0.00000000,0.00000000
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.06000000,20.00000000,0,0.00043364,0.00000000
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.07000000,20.00000000,0,0.00393173,0.00000000
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.08000000,20.00000000,0,0.00963714,0.00000000
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.09000000,20.00000000,0,0.01745394,0.00357519
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.10000000,20.00000000,0,0.02728615,0.01081375
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.11000000,20.00000000,0,0.03903781,0.01939908
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.12000000,20.00000000,0,0.05261294,0.02924821
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.13000000,20.00000000,0,0.06791557,0.04027606
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.14000000,20.00000000,0,0.08484969,0.05239560
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.15000000,20.00000000,0,0.10331934,0.06551793
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.16000000,20.00000000,0,0.12322849,0.07955229
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.17000000,20.00000000,0,0.14448116,0.09440619
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.18000000,20.00000000,0,0.16698134,0.10998539
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.19000000,20.00000000,0,0.19063301,0.12619404
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.20000000,20.00000000,0,0.21534015,0.14293466
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.21000000,20.00000000,0,0.24100676,0.16010832
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.22000000,20.00000000,0,0.26753678,0.17761469
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.23000000,20.00000000,0,0.29483420,0.19535226
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.24000000,20.00000000,0,0.32280295,0.21321853
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.25000000,20.00000000,0,0.35134699,0.23111035
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.26000000,20.00000000,0,0.38037026,0.24892429
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.27000000,20.00000000,0,0.40977667,0.26655713
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.28000000,20.00000000,0,0.43947012,0.28390655
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.29000000,20.00000000,0,0.46935451,0.30087186
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.30000000,20.00000000,0,0.49933370,0.31735498
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.31000000,20.00000000,0,0.52931151,0.33326154
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.32000000,20.00000000,0,0.55919175,0.34850216
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.33000000,20.00000000,0,0.58887817,0.36299391
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.34000000,20.00000000,0,0.61827446,0.37666188
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.35000000,20.00000000,0,0.64728423,0.38944076
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.36000000,20.00000000,0,0.67581101,0.40127655
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.37000000,20.00000000,0,0.70375818,0.41212805
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.38000000,20.00000000,0,0.73102895,0.42196826
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.39000000,20.00000000,0,0.75752630,0.43078540
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.40000000,20.00000000,0,0.78315285,0.43858361
experiment_05,image_003,calibration,not_applicable,low_band_first,synthetic_recovery_progress,0.41000000,20.00000000,0,0.80781077,0.44538305
